song_name,start_time,end_time,duration,tempo,energy,brightness,head_movement,facial_expression,intensity
thinking_out_loud,273,281,8,139.6748310810811,0.033197734504938126,7800.976866101996,none,neutral,0
toxic,0,6,6,143.5546875,0.06554483622312546,3672.6893706788624,none,smile,3
toxic,6,13,7,143.5546875,0.09119123220443726,3979.990266780369,none,frown,3
toxic,13,17,4,97.50884433962264,0.14313165843486786,4876.291644984466,none,big smile,3
toxic,17,36,19,143.5546875,0.24451465904712677,3488.980881314096,sway,neutral,2
toxic,36,40,4,143.5546875,0.2454594224691391,3535.10283118561,none,surprise,3
toxic,40,54,14,143.5546875,0.2503194510936737,3532.1414083892428,sway,"smile, frown",2
toxic,54,59,5,139.6748310810811,0.1316179633140564,2725.191570172001,shake,big smile,3
toxic,59,72,13,143.5546875,0.2533057630062103,3869.9052883418894,nod,smile,3
toxic,72,78,6,143.5546875,0.24756425619125366,3117.6202775493734,none,oh face,3
toxic,78,98,20,143.5546875,0.2301931381225586,3305.166922996494,nod,smile,3
toxic,98,112,14,143.5546875,0.25167256593704224,3584.315846414364,shake,neutral,3
toxic,112,116,4,139.6748310810811,0.11898978054523468,2955.2748603023797,none,oh face,3
toxic,116,128,12,143.5546875,0.2559260129928589,3995.899516210211,shake,big smile,3
toxic,128,141,13,95.703125,0.2511102855205536,2966.56846629246,nod,frown,3
toxic,141,160,19,71.77734375,0.10996128618717194,5187.891755021683,none,surprise,3
toxic,161,173,12,143.5546875,0.26859426498413086,4137.136377697529,shake,smile,3
toxic,173,185,12,143.5546875,0.25919002294540405,4016.3605509491067,shake,close eyes,3
toxic,185,190,5,71.77734375,0.24444477260112762,3935.5390878864055,none,oh face,3
toxic,190,200,10,71.77734375,0.20870114862918854,4916.31408134603,nod,neutral,3
uptown_funk,0,16,16,114.79591836734694,0.03623119741678238,4042.733130153611,nod,neutral,3
uptown_funk,16,20,4,114.79591836734694,0.13304248452186584,3980.971696732064,nod,"smile, close eyes",4
uptown_funk,20,24,4,114.79591836734694,0.11481821537017822,3986.9683319131955,sway,big smile,4
uptown_funk,24,34,10,114.79591836734694,0.12211010605096817,4116.308473685757,nod,neutral,4
uptown_funk,34,47,13,114.79591836734694,0.15332776308059692,3344.054681024887,shake, neutral,3
uptown_funk,47,49,2,114.79591836734694,0.14217029511928558,3355.2659235053907,sway,smile,3
uptown_funk,49,91,42,114.79591836734694,0.16499176621437073,3477.5423331904776,sway,"smile, close eyes",3
uptown_funk,91,94,3,114.79591836734694,0.140869140625,3768.505013923249,none,angry face,3
uptown_funk,94,107,13,114.79591836734694,0.11015170812606812,4260.859125702816,none,"smile, close eyes",3
uptown_funk,107,116,9,114.79591836734694,0.15267492830753326,3520.1817253199606,shake,neutral,3
uptown_funk,116,124,8,114.79591836734694,0.15684054791927338,3497.4786655600733,none,smile,3
uptown_funk,124,167,43,114.79591836734694,0.1651456356048584,3458.3083335559663,shake,neutral,5
uptown_funk,167,179,12,114.79591836734694,0.1253829151391983,2864.9563522194685,none,"frown, confused",3
uptown_funk,179,212,33,114.79591836734694,0.1555103063583374,3321.2570455484906,nod,big smile ,3
uptown_funk,212,240,28,114.79591836734694,0.1942085325717926,3714.9683316170413,sway,"big smile, close eyes",3
uptown_funk,240,250,10,114.79591836734694,0.20798169076442719,3797.0145388886167,shake,neutral,4
uptown_funk,250,269,19,114.79591836734694,0.19143667817115784,3847.2950166638116,nod,smile,4
what_a_wonderful_world,0,29,29,71.77734375,0.0400201790034771,2632.6448048434295,sway,"close eyes, frown",3
what_a_wonderful_world,29,62,33,107.666015625,0.046322066336870193,2566.411203070234,sway,"smile, frown",3
what_a_wonderful_world,62,101,39,109.95678191489361,0.06077617034316063,2462.6570868074114,shake,thoughtful,2
what_a_wonderful_world,101,118,17,71.77734375,0.039649900048971176,2478.4917504418745,sway,smile,3
what_a_wonderful_world,118,139,21,191.40625,0.02945758029818535,2202.278748423313,none,smile,3
